ID;date;shipping_cost;total_order_cost;shipping_method;payment_method;destination_province;origin_province
10146180969;21/7/2005;0;995;custom;mercadopago;Gran Buenos Aires;Buenos Aires
10146239458;21/7/2005;0;7277;oca;mercadopago;Tucumán;Buenos Aires
10146275292;21/7/2005;381,83;3574;oca;custom;Buenos Aires;Buenos Aires
10146278673;21/7/2005;0;3659;custom;mercadopago;Gran Buenos Aires;Buenos Aires
10146420767;21/7/2005;0;4587;custom;mercadopago;Gran Buenos Aires;Buenos Aires
10146611161;21/7/2005;0;3931;custom;mercadopago;Gran Buenos Aires;Buenos Aires
10147039375;21/7/2005;576,95;4740;oca;mercadopago;Buenos Aires;Buenos Aires
10147056280;21/7/2005;724,8;2165;oca;mercadopago;Buenos Aires;Buenos Aires
10147128937;21/7/2005;0;1667;branch;mercadopago;Gran Buenos Aires;Buenos Aires
10147307394;21/7/2005;0;2853;branch;mercadopago;Gran Buenos Aires;Buenos Aires
10170288649;21/7/2007;463;5216;andreani;mercadopago;Mendoza;Capital Federal
10170953119;21/7/2007;0;8790;oca;mercadopago;Chaco;Capital Federal
10171017059;21/7/2008;0;11342;andreani;mercadopago;Buenos Aires;Capital Federal
10171309297;21/7/2009;0;11103;oca;mercadopago;Córdoba;Capital Federal
10171604824;21/7/2007;0;7463;oca;mercadopago;Buenos Aires;Capital Federal
10171662232;21/7/2015;0;8190;andreani;mercadopago;Rio Negro;Capital Federal
10171765019;21/7/2007;0;8190;andreani;mercadopago;Gran Buenos Aires;Capital Federal
10171825670;21/7/2009;0;7790;oca;mercadopago;Corrientes;Capital Federal
10173093384;21/7/2007;0;2712;branch;mercadopago;Gran Buenos Aires;Capital Federal
10173094419;21/7/2007;0;8423;oca;mercadopago;Buenos Aires;Capital Federal
10173169859;21/7/2008;0;10784;andreani;mercadopago;Jujuy;Capital Federal
10173291920;21/7/2023;543,21;5436;oca;mercadopago;Mendoza;Capital Federal
10173451264;21/7/2007;0;9690;oca;mercadopago;Buenos Aires;Capital Federal
10173668729;21/7/2007;0;7790;andreani;mercadopago;Misiones;Capital Federal
10173795712;21/7/2007;463;5286;andreani;mercadopago;Buenos Aires;Capital Federal
10173821610;21/7/2007;300;3690;custom;mercadopago;Capital Federal;Capital Federal
10173869887;21/7/2007;0;7790;andreani;mercadopago;Neuquén;Capital Federal
10173978493;21/7/2007;0;18982;oca;mercadopago;Mendoza;Capital Federal
10173982955;21/7/2007;0;7990;custom;mercadopago;Capital Federal;Capital Federal
10174019249;21/7/2008;397;3109;andreani;mercadopago;Gran Buenos Aires;Capital Federal
10174049724;21/7/2007;0;5593;branch;custom;Gran Buenos Aires;Capital Federal
10174124750;21/7/2007;0;12492;andreani;mercadopago;Capital Federal;Capital Federal
10174313649;21/7/2007;0;9290;andreani;mercadopago;Gran Buenos Aires;Capital Federal
10174330738;21/7/2007;791,8;3306;oca;mercadopago;Rio Negro;Capital Federal
10174445922;21/7/2007;463;3536;andreani;mercadopago;Buenos Aires;Capital Federal
10174555471;21/7/2007;463;4053;andreani;mercadopago;Buenos Aires;Capital Federal
10174814451;21/7/2007;0;8580;oca;custom;Buenos Aires;Capital Federal
10174925403;21/7/2007;0;6392;andreani;mercadopago;Buenos Aires;Capital Federal
10174975106;21/7/2007;549;3063;andreani;mercadopago;Chubut;Capital Federal
10175002269;21/7/2007;0;9024;andreani;mercadopago;Córdoba;Capital Federal
10175100088;21/7/2007;480;5970;custom;mercadopago;Buenos Aires;Capital Federal
10175156967;21/7/2007;0;10784;andreani;mercadopago;Gran Buenos Aires;Capital Federal
10175256281;21/7/2007;570;4082;custom;mercadopago;Gran Buenos Aires;Capital Federal
10175408012;21/7/2007;;7000;;mercadopago;;Capital Federal
10175703608;21/7/2007;0;7990;andreani;mercadopago;Santa Fe;Capital Federal
10175732772;21/7/2007;463;4053;andreani;mercadopago;Buenos Aires;Capital Federal
10176034762;21/7/2007;570;8760;custom;mercadopago;Gran Buenos Aires;Capital Federal
10176137020;21/7/2007;0;11744;oca;mercadopago;Buenos Aires;Capital Federal
10176419414;21/7/2007;0;7990;andreani;mercadopago;Buenos Aires;Capital Federal
10176510126;21/7/2007;0;7990;andreani;mercadopago;Córdoba;Capital Federal
10176550790;21/7/2007;0;8290;custom;mercadopago;Capital Federal;Capital Federal
10176594743;21/7/2007;463;3175;andreani;mercadopago;Buenos Aires;Capital Federal
10176634165;21/7/2008;549;3972;andreani;mercadopago;Neuquén;Capital Federal
10176701486;21/7/2007;397;397;andreani;mercadopago;Gran Buenos Aires;Capital Federal
10176939467;21/7/2007;570;6023;custom;mercadopago;Gran Buenos Aires;Capital Federal
10176970885;21/7/2007;401;3474;andreani;mercadopago;Gran Buenos Aires;Capital Federal
10177110725;21/7/2007;397;5290;andreani;mercadopago;Gran Buenos Aires;Capital Federal
10177334653;21/7/2007;0;9690;oca;mercadopago;Chubut;Capital Federal
10177404228;21/7/2007;0;7990;andreani;mercadopago;Gran Buenos Aires;Capital Federal
10177475758;21/7/2007;0;16580;andreani;mercadopago;Buenos Aires;Capital Federal
10177739154;21/7/2007;0;9690;oca;mercadopago;Buenos Aires;Capital Federal
10177741017;21/7/2007;397;5220;andreani;mercadopago;Gran Buenos Aires;Capital Federal
10177770112;21/7/2007;0;7990;andreani;mercadopago;Gran Buenos Aires;Capital Federal
10177894496;21/7/2007;0;7790;oca;mercadopago;Buenos Aires;Capital Federal
10177897141;21/7/2007;0;9290;andreani;mercadopago;Buenos Aires;Capital Federal
10177971845;21/7/2011;0;6623;andreani;mercadopago;Gran Buenos Aires;Capital Federal
10178054530;21/7/2007;0;15495;oca;mercadopago;Chubut;Capital Federal
10178131511;21/7/2007;300;3373;custom;mercadopago;Capital Federal;Capital Federal
10178349988;21/7/2007;0;9690;oca;mercadopago;Santa Fe;Capital Federal
10178370159;21/7/2007;0;7990;andreani;mercadopago;Buenos Aires;Capital Federal
10178550709;21/7/2009;0;11223;andreani;mercadopago;Gran Buenos Aires;Capital Federal
10147366389;21/7/2005;0;6408;oca;mercadopago;Mendoza;Buenos Aires
10147426074;21/7/2005;413,77;4933;oca;mercadopago;San Juan;Buenos Aires
10147773075;21/7/2005;0;5516;custom;custom;Capital Federal;Buenos Aires
10149041824;21/7/2005;838,23;6661;oca;mercadopago;Mendoza;Buenos Aires
10149163655;21/7/2005;0;6494;custom;mercadopago;Capital Federal;Buenos Aires
10149404902;21/7/2005;0;2757;custom;mercadopago;Gran Buenos Aires;Buenos Aires
10149421117;21/7/2005;381,83;3518;oca;mercadopago;Capital Federal;Buenos Aires
10149425303;21/7/2006;724,8;2575;oca;mercadopago;Buenos Aires;Buenos Aires
10149911454;21/7/2005;724,8;6065;oca;mercadopago;Rio Negro;Buenos Aires
10149937398;21/7/2005;0;4995;custom;mercadopago;Gran Buenos Aires;Buenos Aires
10150062265;21/7/2005;0;4270;custom;mercadopago;Capital Federal;Buenos Aires
10150251762;21/7/2006;0;6971;custom;mercadopago;Gran Buenos Aires;Buenos Aires
10150644165;21/7/2005;0;6564;custom;mercadopago;Gran Buenos Aires;Buenos Aires
10150708404;21/7/2005;719,14;6570;oca;mercadopago;Gran Buenos Aires;Buenos Aires
10150932424;21/7/2005;0;808;branch;mercadopago;Gran Buenos Aires;Buenos Aires
10151082361;21/7/2006;0;8690;oca;mercadopago;Buenos Aires;Buenos Aires
10151129764;21/7/2006;0;3558;custom;mercadopago;Capital Federal;Buenos Aires
10151158583;21/7/2005;0;4162;custom;mercadopago;Gran Buenos Aires;Buenos Aires
10151309900;21/7/2005;0;8623;oca;mercadopago;Santa Fe;Buenos Aires
10151758055;21/7/2005;0;10477;custom;mercadopago;Gran Buenos Aires;Buenos Aires
10151928370;21/7/2006;410,19;3862;oca;mercadopago;Buenos Aires;Buenos Aires
10152562227;21/7/2008;0;6180;custom;mercadopago;Capital Federal;Buenos Aires
10152759452;21/7/2005;413,77;1854;oca;mercadopago;Córdoba;Buenos Aires
10152870036;21/7/2007;576,95;2583;oca;mercadopago;Gran Buenos Aires;Buenos Aires
10153330473;21/7/2005;0;2445;branch;custom;Capital Federal;Buenos Aires
10153370815;21/7/2005;0;6182;custom;mercadopago;Capital Federal;Buenos Aires
10153954118;21/7/2005;724,8;4025;oca;mercadopago;Buenos Aires;Buenos Aires
10154583306;21/7/2006;724,8;4207;oca;mercadopago;Córdoba;Buenos Aires
10154898406;21/7/2006;0;6235;oca;mercadopago;Santa Fe;Buenos Aires
10155667204;21/7/2006;0;2720;branch;mercadopago;Capital Federal;Buenos Aires
10155868385;21/7/2006;0;4232;branch;mercadopago;Gran Buenos Aires;Buenos Aires
10155997415;21/7/2006;0;3370;custom;mercadopago;Gran Buenos Aires;Buenos Aires
10156237604;21/7/2006;576,95;2017;oca;mercadopago;Capital Federal;Buenos Aires
10156369647;21/7/2024;0;11641;custom;mercadopago;Gran Buenos Aires;Buenos Aires
10156835788;21/7/2006;0;6838;oca;mercadopago;Chubut;Buenos Aires
10158622221;21/7/2006;0;7154;oca;mercadopago;Buenos Aires;Buenos Aires
10158717878;21/7/2006;0;7292;oca;mercadopago;Entre Ríos;Buenos Aires
10159061705;21/7/2006;545,38;5522;oca;mercadopago;Misiones;Buenos Aires
10159192299;21/7/2006;0;6101;oca;mercadopago;Chubut;Buenos Aires
10159451141;21/7/2006;576,95;5177;oca;mercadopago;Buenos Aires;Buenos Aires
10159652759;21/7/2006;0;1040;branch;mercadopago;Gran Buenos Aires;Buenos Aires
10160214097;21/7/2006;0;4162;custom;mercadopago;Gran Buenos Aires;Buenos Aires
10160558683;21/7/2006;0;6335;oca;mercadopago;Entre Ríos;Buenos Aires
10160619886;21/7/2006;724,8;3435;oca;mercadopago;San Luis;Buenos Aires
10160979744;21/7/2006;0;4595;custom;mercadopago;Gran Buenos Aires;Buenos Aires
10160986759;21/7/2007;0;1705;custom;mercadopago;Gran Buenos Aires;Buenos Aires
10161180143;21/7/2006;0;5863;custom;mercadopago;Capital Federal;Buenos Aires
10161247694;21/7/2006;0;2920;branch;mercadopago;San Juan;Buenos Aires
10161639890;21/7/2007;413,77;4137;oca;mercadopago;Santa Fe;Buenos Aires
10161753257;21/7/2006;0;8446;oca;mercadopago;Entre Ríos;Buenos Aires
10161860621;21/7/2006;0;6757;oca;mercadopago;Santa Cruz;Buenos Aires
10162561132;21/7/2007;724,8;2975;oca;mercadopago;Buenos Aires;Buenos Aires
10162648716;21/7/2006;576,95;4387;oca;mercadopago;Capital Federal;Buenos Aires
10163134867;21/7/2008;0;1720;custom;mercadopago;Gran Buenos Aires;Buenos Aires
10164179665;21/7/2012;0;6176;oca;mercadopago;Córdoba;Buenos Aires
10164680513;21/7/2006;381,83;1282;oca;mercadopago;Capital Federal;Buenos Aires
10164741624;21/7/2006;0;1100;custom;mercadopago;Gran Buenos Aires;Buenos Aires
10166290237;21/7/2006;0;3196;branch;mercadopago;Gran Buenos Aires;Buenos Aires
10166449213;21/7/2006;0;2540;branch;mercadopago;Gran Buenos Aires;Buenos Aires
10166819214;21/7/2006;0;2006;custom;custom;Capital Federal;Buenos Aires
10166943759;21/7/2006;0;4055;custom;custom;Capital Federal;Buenos Aires
10338586365;21/7/2020;398;3356;custom;mercadopago;Gran Buenos Aires;Capital Federal
10338931434;21/7/2020;0;3499;draft;not-provided;;Capital Federal
10340725020;21/7/2020;0;1838;branch;mercadopago;Capital Federal;Capital Federal
10343470346;21/7/2021;0;4173;branch;custom;Gran Buenos Aires;Capital Federal
10344210693;21/7/2021;0;3909;branch;mercadopago;Gran Buenos Aires;Capital Federal
10347259504;21/7/2021;0;5838;custom;mercadopago;Capital Federal;Capital Federal
10347641074;21/7/2021;0;10434;custom;mercadopago;Capital Federal;Capital Federal
10347672032;21/7/2021;0;5598;branch;mercadopago;Capital Federal;Capital Federal
10347770633;21/7/2021;0;3670;branch;custom;Capital Federal;Capital Federal
10349079862;21/7/2021;0;1149;custom;mercadopago;Capital Federal;Capital Federal
10349600858;21/7/2021;0;2999;branch;mercadopago;Capital Federal;Capital Federal
10350111596;21/7/2022;398;3849;custom;mercadopago;Capital Federal;Capital Federal
10350177652;21/7/2021;398;2915;custom;mercadopago;Gran Buenos Aires;Capital Federal
10350295182;21/7/2021;0;4343;draft;not-provided;;Capital Federal
10350718060;21/7/2021;0;1598;draft;not-provided;;Capital Federal
10350958318;21/7/2021;0;2969;branch;custom;Capital Federal;Capital Federal
10351922087;21/7/2021;0;5436;draft;not-provided;;Capital Federal
10352049576;21/7/2021;0;1498;draft;not-provided;;Capital Federal
10352174811;21/7/2021;0;1274;draft;not-provided;;Capital Federal
10353284883;21/7/2021;439;1938;custom;mercadopago;Buenos Aires;Capital Federal
10353588391;21/7/2021;398;3556;custom;mercadopago;Gran Buenos Aires;Capital Federal
10353987947;21/7/2022;439;2876;custom;mercadopago;Buenos Aires;Capital Federal
10354392839;21/7/2022;439;2038;custom;mercadopago;Santa Cruz;Capital Federal
10354751248;21/7/2022;0;2338;custom;custom;Gran Buenos Aires;Capital Federal
10355431680;21/7/2022;0;5998;custom;mercadopago;Capital Federal;Capital Federal
10355458015;21/7/2022;0;1798;custom;custom;Capital Federal;Capital Federal
10357232649;21/7/2023;0;629;branch;custom;Gran Buenos Aires;Capital Federal
10358002321;21/7/2022;0;2748;custom;mercadopago;Gran Buenos Aires;Capital Federal
10359771826;21/7/2022;0;3396;branch;mercadopago;Capital Federal;Capital Federal
10360381763;21/7/2022;0;3313;draft;not-provided;;Capital Federal
10362010692;21/7/2022;0;3909;custom;mercadopago;Capital Federal;Capital Federal
10363940576;21/7/2022;0;594;draft;not-provided;;Capital Federal
10364771336;21/7/2022;0;3299;draft;not-provided;;Capital Federal
10364984408;21/7/2022;0;11907;draft;not-provided;;Capital Federal
10365924625;21/7/2023;0;3197;branch;mercadopago;Capital Federal;Capital Federal
10372489423;21/7/2023;0;4199;custom;mercadopago;Capital Federal;Capital Federal
10373108123;21/7/2023;0;1499;custom;mercadopago;Capital Federal;Capital Federal
10373461403;21/7/2023;0;2447;branch;mercadopago;Capital Federal;Capital Federal
10374133969;21/7/2023;0;4547;custom;mercadopago;Capital Federal;Capital Federal
10374470804;21/7/2023;0;3518;branch;custom;Capital Federal;Capital Federal
10375231529;21/7/2023;0;1784;draft;not-provided;;Capital Federal
10375256760;21/7/2023;0;6755;draft;not-provided;;Capital Federal
10375850735;21/7/2023;398;2737;custom;custom;Gran Buenos Aires;Capital Federal
10376006698;21/7/2023;0;2039;draft;not-provided;;Capital Federal
10377212496;21/7/2023;0;3909;custom;mercadopago;Capital Federal;Capital Federal
10378048638;21/7/2024;439;5183;custom;mercadopago;La Pampa;Capital Federal
9590522037;21/7/2007;0;4945;branch;mercadopago;Gran Buenos Aires;Gran Buenos Aires
10099596332;21/7/2001;472;6192;22699;mercadopago;Buenos Aires;Gran Buenos Aires
10110037780;21/7/2002;350;4970;custom;mercadopago;Gran Buenos Aires;Gran Buenos Aires
10162105364;21/7/2006;250;2670;66786;mercadopago;Capital Federal;Gran Buenos Aires
10229185140;21/7/2012;0;10090;branch;mercadopago;Gran Buenos Aires;Gran Buenos Aires
10233241259;21/7/2022;0;2532;branch;mercadopago;Gran Buenos Aires;Gran Buenos Aires
10236640751;21/7/2012;0;3050;branch;mercadopago;Gran Buenos Aires;Gran Buenos Aires
10293613039;21/7/2017;0;3860;branch;mercadopago;Gran Buenos Aires;Gran Buenos Aires
10294090128;21/7/2017;350;4145;custom;mercadopago;Gran Buenos Aires;Gran Buenos Aires
10316693240;21/7/2019;374;3424;22699;mercadopago;Gran Buenos Aires;Gran Buenos Aires
10319048624;21/7/2019;0;6730;branch;mercadopago;Gran Buenos Aires;Gran Buenos Aires
10323368461;21/7/2021;250;8574;66786;mercadopago;Capital Federal;Gran Buenos Aires
10324115547;21/7/2019;378;3988;22699;mercadopago;Gran Buenos Aires;Gran Buenos Aires
10341422794;21/7/2020;0;4290;branch;mercadopago;Gran Buenos Aires;Gran Buenos Aires
10347787055;21/7/2022;554,99;3591;mercado-envios;mercadopago;Buenos Aires;Gran Buenos Aires
10355156462;21/7/2023;0;4036;branch;mercadopago;Capital Federal;Gran Buenos Aires
10359269851;21/7/2022;0;4512;branch;mercadopago;Gran Buenos Aires;Gran Buenos Aires
10178610302;21/7/2007;0;10784;oca;mercadopago;Buenos Aires;Capital Federal
10178668607;21/7/2007;293;3683;andreani;mercadopago;Capital Federal;Capital Federal
10178840693;21/7/2008;0;7990;branch;mercadopago;Neuquén;Capital Federal
10179108965;21/7/2007;0;7990;andreani;custom;Gran Buenos Aires;Capital Federal
10179397799;21/7/2007;652,94;4243;oca;mercadopago;Gran Buenos Aires;Capital Federal
10179884847;21/7/2007;0;6780;andreani;mercadopago;Gran Buenos Aires;Capital Federal
10179922015;21/7/2007;0;8190;andreani;mercadopago;Gran Buenos Aires;Capital Federal
10180153142;21/7/2007;0;6146;oca;mercadopago;Neuquén;Capital Federal
10180216001;21/7/2007;0;7990;andreani;mercadopago;Mendoza;Capital Federal
10180391836;21/7/2007;463;5253;andreani;mercadopago;Santa Fe;Capital Federal
10180462998;21/7/2007;1131,33;6584;oca;mercadopago;Chubut;Capital Federal
10180613188;21/7/2007;0;7890;oca;mercadopago;Mendoza;Capital Federal
10180707649;21/7/2007;0;9690;andreani;mercadopago;Gran Buenos Aires;Capital Federal
10180795877;21/7/2007;;7000;;mercadopago;;Capital Federal
10180873019;21/7/2007;397;3909;andreani;mercadopago;Gran Buenos Aires;Capital Federal
10181098120;21/7/2010;0;8290;andreani;mercadopago;Gran Buenos Aires;Capital Federal
10181317816;21/7/2007;0;13416;oca;mercadopago;Mendoza;Capital Federal
10181392704;21/7/2007;0;10280;custom;mercadopago;Capital Federal;Capital Federal
10181432057;21/7/2007;463;6153;andreani;mercadopago;Buenos Aires;Capital Federal
10181531210;21/7/2007;0;3390;branch;mercadopago;Capital Federal;Capital Federal
10181549840;21/7/2007;397;5290;andreani;mercadopago;Gran Buenos Aires;Capital Federal
10181661873;21/7/2007;0;8790;andreani;mercadopago;Gran Buenos Aires;Capital Federal
10181966370;21/7/2008;293;5186;andreani;mercadopago;Gran Buenos Aires;Capital Federal
10182447990;21/7/2008;0;14043;oca;mercadopago;Mendoza;Capital Federal
10182643720;21/7/2008;397;5290;andreani;mercadopago;Gran Buenos Aires;Capital Federal
10182865762;21/7/2008;0;8980;oca;mercadopago;Buenos Aires;Capital Federal
10182948470;21/7/2008;0;3512;branch;mercadopago;Capital Federal;Capital Federal
10183069910;21/7/2008;0;7990;oca;mercadopago;Chubut;Capital Federal
10183115059;21/7/2008;0;8290;andreani;mercadopago;Buenos Aires;Capital Federal
10183368611;21/7/2012;0;9690;andreani;mercadopago;Buenos Aires;Capital Federal
10183558683;21/7/2014;0;7890;andreani;mercadopago;Gran Buenos Aires;Capital Federal
10183625912;21/7/2008;0;6942;custom;mercadopago;Capital Federal;Capital Federal
10183919806;21/7/2008;0;2933;branch;mercadopago;Gran Buenos Aires;Capital Federal
10184039406;21/7/2008;0;7990;andreani;custom;Gran Buenos Aires;Capital Federal
10184068961;21/7/2008;0;21574;oca;mercadopago;Neuquén;Capital Federal
10184176440;21/7/2014;570;4760;custom;mercadopago;Gran Buenos Aires;Capital Federal
10184196496;21/7/2008;463;3853;andreani;mercadopago;Córdoba;Capital Federal
10184271614;21/7/2008;0;7290;andreani;mercadopago;Buenos Aires;Capital Federal
10184312278;21/7/2008;0;9690;andreani;mercadopago;Gran Buenos Aires;Capital Federal
10184320420;21/7/2008;0;7790;oca;mercadopago;Neuquén;Capital Federal
10184454924;21/7/2008;0;8590;oca;mercadopago;Tucumán;Capital Federal
10184668111;21/7/2008;338;2852;andreani;custom;Santiago del Estero;Capital Federal
10186340234;21/7/2008;0;7790;oca;mercadopago;Buenos Aires;Capital Federal
10186456867;21/7/2012;0;2712;branch;mercadopago;Buenos Aires;Capital Federal
10186514942;21/7/2008;485,56;5276;oca;mercadopago;Buenos Aires;Capital Federal
10186554318;21/7/2023;0;8825;andreani;mercadopago;Gran Buenos Aires;Capital Federal
10186673504;21/7/2008;0;8290;andreani;mercadopago;Gran Buenos Aires;Capital Federal
10186701541;21/7/2008;0;9690;oca;mercadopago;Buenos Aires;Capital Federal
10186740319;21/7/2008;463;5175;andreani;mercadopago;Buenos Aires;Capital Federal
10186860839;21/7/2008;0;9690;oca;mercadopago;Cordoba;Capital Federal
10186949228;21/7/2013;0;12064;andreani;mercadopago;Gran Buenos Aires;Capital Federal
10187379420;21/7/2008;570;8560;custom;mercadopago;Gran Buenos Aires;Capital Federal
10187415116;21/7/2011;338;4028;andreani;mercadopago;Tucumán;Capital Federal
10187448443;21/7/2008;0;9782;andreani;mercadopago;Gran Buenos Aires;Capital Federal
10187457781;21/7/2008;0;9690;andreani;mercadopago;Gran Buenos Aires;Capital Federal
10187499204;21/7/2008;0;9290;andreani;mercadopago;Gran Buenos Aires;Capital Federal
10187638952;21/7/2008;401;6091;andreani;mercadopago;Gran Buenos Aires;Capital Federal
10187672900;21/7/2008;0;3073;branch;mercadopago;Capital Federal;Capital Federal
10187782748;21/7/2008;463;3536;andreani;mercadopago;Chaco;Capital Federal
10187951315;21/7/2008;845,37;4435;oca;mercadopago;Córdoba;Capital Federal
10188115765;21/7/2008;463;5175;andreani;custom;Santa Fe;Capital Federal
10166967863;21/7/2006;0;5232;custom;mercadopago;Capital Federal;Buenos Aires
10167052089;21/7/2006;0;5992;custom;custom;Gran Buenos Aires;Buenos Aires
10167075871;21/7/2006;0;4684;custom;custom;Gran Buenos Aires;Buenos Aires
10167780683;21/7/2006;0;2536;custom;mercadopago;Capital Federal;Buenos Aires
10168026369;21/7/2009;0;4396;custom;mercadopago;Capital Federal;Buenos Aires
10170856657;21/7/2010;0;7735;oca;mercadopago;Tucumán;Buenos Aires
10170995278;21/7/2007;719,14;3906;oca;mercadopago;Entre Ríos;Buenos Aires
10171158256;21/7/2009;0;1967;custom;mercadopago;Gran Buenos Aires;Buenos Aires
10171285377;21/7/2008;576,95;4517;oca;mercadopago;Capital Federal;Buenos Aires
10172745647;21/7/2012;0;3025;custom;mercadopago;Gran Buenos Aires;Buenos Aires
10173243436;21/7/2007;0;3563;branch;mercadopago;Misiones;Buenos Aires
10174842925;21/7/2007;0;3770;branch;mercadopago;Gran Buenos Aires;Buenos Aires
10175042358;21/7/2007;0;2810;custom;mercadopago;Gran Buenos Aires;Buenos Aires
10175289999;21/7/2007;0;2547;custom;mercadopago;Capital Federal;Buenos Aires
10175758670;21/7/2007;838,23;4405;oca;mercadopago;Santa Cruz;Buenos Aires
10176101209;21/7/2007;0;3356;branch;custom;Gran Buenos Aires;Buenos Aires
10177148284;21/7/2007;728,43;5899;oca;custom;Santa Fe;Buenos Aires
10177537306;21/7/2007;0;10160;oca;custom;Buenos Aires;Buenos Aires
10177842194;21/7/2007;381,83;3326;oca;mercadopago;Gran Buenos Aires;Buenos Aires
10177923016;21/7/2009;0;5514;branch;mercadopago;Gran Buenos Aires;Buenos Aires
10178123392;21/7/2019;0;8292;oca;mercadopago;Tierra del Fuego;Buenos Aires
10178166287;21/7/2008;0;12828;branch;mercadopago;Gran Buenos Aires;Buenos Aires
10178861876;21/7/2007;0;8144;oca;mercadopago;Salta;Buenos Aires
10179401042;21/7/2007;0;15155;oca;mercadopago;Santiago del Estero;Buenos Aires
10179458703;21/7/2007;0;6108;custom;mercadopago;Capital Federal;Buenos Aires
10180704337;21/7/2007;381,83;3094;oca;mercadopago;Capital Federal;Buenos Aires
10181270505;21/7/2007;0;2738;custom;mercadopago;Gran Buenos Aires;Buenos Aires
10181448640;21/7/2008;0;1696;branch;mercadopago;Gran Buenos Aires;Buenos Aires
10182672401;21/7/2008;0;6095;oca;mercadopago;Santa Fe;Buenos Aires
10183934319;21/7/2008;0;4809;custom;custom;Gran Buenos Aires;Buenos Aires
10183969578;21/7/2008;0;1100;branch;mercadopago;Gran Buenos Aires;Buenos Aires
10184473140;21/7/2008;0;3091;branch;mercadopago;Gran Buenos Aires;Buenos Aires
10185192695;21/7/2009;0;2882;custom;mercadopago;Capital Federal;Buenos Aires
10185430492;21/7/2008;0;4090;custom;mercadopago;Gran Buenos Aires;Buenos Aires
10185698465;21/7/2008;0;1850;branch;mercadopago;Gran Buenos Aires;Buenos Aires
10186383244;21/7/2017;0;3142;branch;custom;Gran Buenos Aires;Buenos Aires
10186779511;21/7/2008;0;6912;branch;mercadopago;Gran Buenos Aires;Buenos Aires
10187563190;21/7/2008;0;6215;oca;mercadopago;La Rioja;Buenos Aires
10187774859;21/7/2008;0;1008;custom;custom;Capital Federal;Buenos Aires
10187935928;21/7/2008;724,8;3071;oca;mercadopago;Buenos Aires;Buenos Aires
10188308666;21/7/2008;0;1335;branch;mercadopago;Gran Buenos Aires;Buenos Aires
10188492896;21/7/2008;0;5215;custom;mercadopago;Capital Federal;Buenos Aires
10189193775;21/7/2017;0;7298;custom;mercadopago;Gran Buenos Aires;Buenos Aires
10189519202;21/7/2008;381,83;5859;oca;mercadopago;Capital Federal;Buenos Aires
10190574649;21/7/2008;410,19;2950;oca;mercadopago;Buenos Aires;Buenos Aires
10190900789;21/7/2008;0;997;custom;mercadopago;Gran Buenos Aires;Buenos Aires
10190944673;21/7/2008;0;2520;branch;custom;Buenos Aires;Buenos Aires
10191057212;21/7/2008;0;2112;branch;mercadopago;Gran Buenos Aires;Buenos Aires
10191659881;21/7/2008;576,95;2827;oca;mercadopago;Gran Buenos Aires;Buenos Aires
10191869733;21/7/2008;0;4050;custom;mercadopago;Gran Buenos Aires;Buenos Aires
10191923806;21/7/2008;0;3788;custom;mercadopago;Capital Federal;Buenos Aires
10191937836;21/7/2008;0;3736;custom;mercadopago;Gran Buenos Aires;Buenos Aires
10192537101;21/7/2008;0;6834;oca;mercadopago;Buenos Aires;Buenos Aires
10192551453;21/7/2008;0;1530;custom;mercadopago;Gran Buenos Aires;Buenos Aires
10193479204;21/7/2008;410,19;4641;oca;mercadopago;Buenos Aires;Buenos Aires
10193737517;21/7/2008;545,38;3475;oca;mercadopago;Neuquén;Buenos Aires
10194314081;21/7/2008;0;3965;custom;mercadopago;Gran Buenos Aires;Buenos Aires
10194623684;21/7/2008;740,65;6478;oca;mercadopago;Mendoza;Buenos Aires
10195190197;21/7/2009;576,95;2347;oca;mercadopago;Gran Buenos Aires;Buenos Aires
10195270490;21/7/2009;381,83;4457;oca;mercadopago;Capital Federal;Buenos Aires
10196096673;21/7/2009;0;2290;custom;mercadopago;Capital Federal;Buenos Aires
10236850856;21/7/2014;0;9230;nube-envios;mercadopago;Mendoza;Capital Federal
10238251280;21/7/2012;0;9640;draft;not-provided;;Capital Federal
10239844628;21/7/2013;328,34;6908;nube-envios;mercadopago;Córdoba;Capital Federal
10246678342;21/7/2013;435,54;4057;nube-envios;custom;Córdoba;Capital Federal
10248351086;21/7/2013;0;10289;branch;mercadopago;Gran Buenos Aires;Capital Federal
10248944877;21/7/2013;349;16469;nube-envios;mercadopago;Capital Federal;Capital Federal
10249010266;21/7/2014;637,5;5618;29086;mercadopago;Chaco;Capital Federal
10249223085;21/7/2013;639,99;4939;mercado-envios;mercadopago;Tucumán;Capital Federal
10250060055;21/7/2013;0;9149;draft;not-provided;;Capital Federal
10250589791;21/7/2013;0;8961;nube-envios;mercadopago;Gran Buenos Aires;Capital Federal
10259978529;21/7/2014;289,19;3139;nube-envios;mercadopago;Gran Buenos Aires;Capital Federal
10261488180;21/7/2014;0;3591;draft;not-provided;;Capital Federal
10262939572;21/7/2014;0;9370;draft;not-provided;;Capital Federal
10264038466;21/7/2014;554,99;6255;mercado-envios;mercadopago;Córdoba;Capital Federal
10264682213;21/7/2014;364,5;3995;29086;custom;Gran Buenos Aires;Capital Federal
